party_id,party_name,party_description
PP1963,Pro Liberty,No More Government Borrowing
PP1963,Pro Liberty,"Fewer Politicians, More People-Power"
PP1963,Pro Liberty,Liberty for the People of Corby
PP1968,THE ETHICAL GOVERNANCE PARTY,
PP1968,THE ETHICAL GOVERNANCE PARTY,MINIMAL GOVERNMENT: MAXIMUM FREEDOM
PP1968,THE ETHICAL GOVERNANCE PARTY,CORRUPTION-FREE GOVERNANCE
PP1968,THE ETHICAL GOVERNANCE PARTY,LEADING BY EXAMPLE
PPm1970,Gift Economy Party,
PP1982,F.A.I.R.,
PP1982,F.A.I.R.,Free Association for Independent Representation
PP1982,F.A.I.R.,FAIR & Independent
PP1987,Independent - Putting People First,
PP1987,Independent - Putting People First,Putting People First
PP1987,Independent - Putting People First,South Tyneside Independent group
PP2036,Local Voice,
PP2036,Local Voice,putting people before party
PP2055,The Yorkshire Party,
PP2055,The Yorkshire Party,Yorkshire Party
PP2055,The Yorkshire Party,Your local Yorkshire Party candidate
PP2055,The Yorkshire Party,Yorkshire Party - save our Greenbelt
PP2055,The Yorkshire Party,Your Yorkshire Party Mayoral candidate
PP2055,The Yorkshire Party,Yorkshire Party - Speaking up for Yorkshire
PP2055,The Yorkshire Party,Yorkshire Party - invest in our schools
PP2826,The Proportional Representation Party,
PP2833,The Diamond Party,
PP2838,One Love Party,
PPm2840,Halesworth First,
PP2871,"RISE  - Respect, Independence, Socialism and Environmentalism",
PP2871,"RISE  - Respect, Independence, Socialism and Environmentalism",Scotland's Left Alliance
PP2883,Chesterfield And North Derbyshire Independents (CANDI),
PP2883,Chesterfield And North Derbyshire Independents (CANDI),Chesterfield Independents
PP2883,Chesterfield And North Derbyshire Independents (CANDI),East Midlands Independents
PP2883,Chesterfield And North Derbyshire Independents (CANDI),Bolsover Independents
PP2883,Chesterfield And North Derbyshire Independents (CANDI),North Midlands Independents
PP2883,Chesterfield And North Derbyshire Independents (CANDI),Staveley Independent Party
PP2883,Chesterfield And North Derbyshire Independents (CANDI),Peak Independents
PP2883,Chesterfield And North Derbyshire Independents (CANDI),Whittington & Staveley Independents
PP2883,Chesterfield And North Derbyshire Independents (CANDI),Shirebrook Independents
PP2883,Chesterfield And North Derbyshire Independents (CANDI),Brimington Independents
PP3898,Immigrants Political Party,
PP3898,Immigrants Political Party,Immigrants National Party
PP3901,Alba Independence Party,
PP3901,Alba Independence Party,Independence for Scotland
PP3901,Alba Independence Party,Saor Alba Gu Brath | Free Scotland Forever
PP3906,Scottish Libertarian Party,
PP3906,Scottish Libertarian Party,"Free Speech, Free Markets, Free People"
PP3913,Britain First,
PP3913,Britain First,Britain First - Putting British People First
PP3982,Association of Welsh Local Independents,
PP4005,Wickford Independents,
PP4029,The Republic Party,
PP4036,Clydesdale and South Scotland Independent,
PP4048,Cymru Sovereign,
PP4048,Cymru Sovereign,Welsh Sovereignty From Westminster And EU | Sofraniaeth o Lundain ac o’r UE
PP4048,Cymru Sovereign,For A Sovereign State Of Wales | Sofraniaeth Lawn i Gymru
PP4048,Cymru Sovereign,Constitutional Patriot Party Of Wales | Plaid Gyfansoddial Wladgarol Cymru
PP4048,Cymru Sovereign,Wales Free From Westminster and Brussels | Cymru Rydd o Lundain a Brwsel
PP4048,Cymru Sovereign,Not Left or Right. Constitutional Patriots | Dim Chwith Dim Dde. Gwladgarwyr Cyfansoddiadol
PP4048,Cymru Sovereign,"Britain Our Island, Wales Our Country | Prydain Ein Hynys, Cymru Ein Gwlad"
PP4048,Cymru Sovereign,"Not Anti Anyone, Just Pro Wales | Yn Erbyn Neb, Jesd Pro Cymru"
PP4048,Cymru Sovereign,A Sovereign Wales In The World | Cymru Sofran Yn Y Byd
PP4048,Cymru Sovereign,"You Are Sovereign, We Are Sovereign | Ry’ch chi’n Sofren, Ry’n ni’n Sofren"
PP4048,Cymru Sovereign,Sovereign Wales | Cymru Sofren
PP4048,Cymru Sovereign,Welsh Sovereignty From Westminster And Europe | Sofraniaeth o Lundain ac o Ewrop
PP65,The Official Monster Raving Loony Party,
PP96,Handforth 'Ratepayers' Association (Independent),
PP104,New Britain,
PP109,The Local Party Bury St Edmunds,
PPm111,The English Freedom Movement,
PP116,The Progressive Democratic Party,
PP10,Community Representatives Party,
PP15,Hinchley Wood Residents Association,
PP15,Hinchley Wood Residents Association,Hinchley Wood / Weston Green Residents' Associations (Joint description withThames Ditton / Weston Green Residents’ Association)
PP22,Reform UK Party,
PP27,The Grey Party,
PP34,No Candidate Deserves My Vote!,
PP39,Sinn Féin,
PP41,Democratic Labour Party,
PP46,Scottish Socialist Party,
PP46,Scottish Socialist Party,Scottish Socialist Party - Save Our Schools
PP46,Scottish Socialist Party,Scottish Socialist Party – Save our services
PP46,Scottish Socialist Party,Scottish Socialist Party – Save public services
PP46,Scottish Socialist Party,Scottish Socialist Party – People not profit
PP46,Scottish Socialist Party,Scottish Socialist Party – Free public transport
PP46,Scottish Socialist Party,Fight the cuts
PP46,Scottish Socialist Party,Scrap council tax
PP46,Scottish Socialist Party,Free school meals
PP46,Scottish Socialist Party,Stop the war
PP46,Scottish Socialist Party,Independent Socialist Scotland
PP46,Scottish Socialist Party,Citizens not subjects
PP46,Scottish Socialist Party,Scottish Socialist Party-Scotland's Socialist Party
PP53,Labour Party,
PP53,Labour Party,The Labour Party Candidate
PP53,Labour Party,Labour Party Candidate | Ymgeisydd Plaid Lafur
PP53,Labour Party,Scottish Labour Party Candidate
PP53,Labour Party,Labour Party Candidate
PP53,Labour Party,Scottish Labour Party
PP53,Labour Party,Labour and Co-operative Party (Joint Description with Co-operative Party) | Llafur a’r Blaid Gydweithredol
PP53,Labour Party,Welsh Labour | Llafur Cymru
PP53,Labour Party,Welsh Labour Candidate | Ymgeisydd Llafur Cymru
PP53,Labour Party,Welsh Labour Party Candidate | Ymgeisydd Plaid Llafur Cymru
PP53,Labour Party,Glasgow Labour
PP53,Labour Party,"Choose kids, not cuts"
PP53,Labour Party,"Aberdeen Labour, making it happen"
PP91,Northern Ireland Women's Coalition,
PP394,H.O.O.P!,
PP1723,Borough of Rochdale Independent Alliance,
PP1759,Cannabis Law Reform,
PP1759,Cannabis Law Reform,Clear
PP1759,Cannabis Law Reform,Formerly The Legalise Cannabis Alliance
PP1759,Cannabis Law Reform,Cannabis Law Educate and Reform
PP6343,Independent Democrats,
PP6343,Independent Democrats,Local Independent Democrats
PP6355,Independent Alliance North Lanarkshire,
PP6367,Newport Independents Party,
PP6381,Bournemouth Independent Alliance,
PPm6507,Whitehill & Bordon Community Party,
PPm6507,Whitehill & Bordon Community Party,Whitehill & Bordon Communiy
PPm6507,Whitehill & Bordon Community Party,For the Whitehill & Bordon Community
PPm6569,Northchurch Residents Association,
PP6583,Herne Hill Community & Libraries Campaign,
PP6583,Herne Hill Community & Libraries Campaign,Herne Hill Libraries Campaign
PPm6588,Wells Independents,
PPm6588,Wells Independents,Think local vote local - Wells Independents
PP6595,Renew,
PP205,Runnymede Independent Residents' Group,
PP212,Adrian Knapper Independent Party,
PP217,Stoke-on-Trent INDEPENDENT Group,
PP224,A Bee C,
PP229,SEWA (Social Empowerment Welfare Association),
PP231,Independent Group of Councillors,
PP236,Oatlands Independents,
PP248,Pensioners Party (Scotland),
PP1949,Zero Tolerance Policing ex  Chief,
PP1949,Zero Tolerance Policing ex  Chief,Zero Tolerance Policing for Criminals
PPm2656,Romsley Together,
PPm2656,Romsley Together,"our parish, our community"
PP818,Your Right To Democracy Party Limited,
PP818,Your Right To Democracy Party Limited,Y.R.T.D.P.
PP6615,Taking The Initiative Party,
PP6615,Taking The Initiative Party,Taking the Initiative Party of Britain
PP2719,Apni Party,
PP2719,Apni Party,You Voice for Fair Just Society
PP2721,Support Stafford Group,
PP2726,Say Yes! To A Fair Society!,
PP2788,West Windsor Independents,
PP2788,West Windsor Independents,West Windsor Independent
PP2788,West Windsor Independents,WWi (West Windsor Independents)
PP2788,West Windsor Independents,Windsor Wide Independent
PP2788,West Windsor Independents,Windsor Wide Independents
PP2788,West Windsor Independents,WWi (Windsor Wide Independents)
PP2803,Self-Ownership Party,
PP2808,Christian Moderates,
PP2808,Christian Moderates,Authentically Christian; Politically Moderate
PP2834,British Union & Sovereignty Party,
PP2834,British Union & Sovereignty Party,"No More Devolution, No More Referendums"
PP2834,British Union & Sovereignty Party,"No Referendum, Maintain Union, Pro-Brexit"
PP2834,British Union & Sovereignty Party,"No Referendums, Maintain Union, Pro-Brexit"
PP2834,British Union & Sovereignty Party,"No Referendum, Maintain Union, Leave EU"
PP2834,British Union & Sovereignty Party,"No Referendums, Maintain Union, Leave EU"
PP2834,British Union & Sovereignty Party,"Union, Constitution, Industry, Sovereignty"
PP3899,The Antinatalist Party,
PP3899,The Antinatalist Party,The World is Overpopulated Enough
PP3902,Ashfield Independents,
PP3902,Ashfield Independents,Ashfield Independents Working All Year Round
PP3902,Ashfield Independents,Ashfield Independents Putting Ashfield First
PP3902,Ashfield Independents,Ashfield Independents Putting Kirkby First
PP3902,Ashfield Independents,Ashfield Independents Putting Sutton First
PP3902,Ashfield Independents,Ashfield Independents Putting Jacksdale First
PP3902,Ashfield Independents,Ashfield Independents Putting Hucknall First
PP3902,Ashfield Independents,Ashfield Independents Putting Underwood First
PP3902,Ashfield Independents,Ashfield Independents Putting Selston First
PP3902,Ashfield Independents,Ashfield Independents Putting Eastwood First
PP3902,Ashfield Independents,Ashfield Independents Putting People Before Politics
PP3902,Ashfield Independents,Ashfield Independents Putting Local People First
PP3907,"British People's Party - Unity, Equality, Freedom",
PP3914,Populist Party,
PP3914,Populist Party,National Populist Party
PP3914,Populist Party,English Populist Party
PP3914,Populist Party,Scottish Populist Party
PP3914,Populist Party,Populist Movement
PP3914,Populist Party,Populists For National Revival
PP3914,Populist Party,Scottish Patriots' Party
PP3914,Populist Party,Populist Alliance
PP3914,Populist Party,Localist (Populist Party)
PP3914,Populist Party,Protectionist (Populist Party)
PP3914,Populist Party,Patriots' Party
PP3914,Populist Party,Advance England
PP3914,Populist Party,Populist Action - New Dawn for Freedom
PP3921,Prerogatives Party,
PP3921,Prerogatives Party,The Prerogatives Party
PP3921,Prerogatives Party,Prerogatives
PP3921,Prerogatives Party,Scottish Prerogatives
PP3921,Prerogatives Party,Welsh Prerogatives
PP3921,Prerogatives Party,Plaid Uchelfreintiau | The Prerogatives Party
PP3921,Prerogatives Party,Celebrating Britain
PP3921,Prerogatives Party,A Choice for the Young
PP3921,Prerogatives Party,Prerogatives Party Candidate
PP3921,Prerogatives Party,Local Prerogatives
PP3921,Prerogatives Party,The Prerogatives Party Candidate
PP3938,British Resistance,
PP3938,British Resistance,"Defending British values, culture and heritage"
PP3940,Plymouth Independents,
PP3971,Freedom Party,
PP3971,Freedom Party,Freedom Party Candidate
PP3971,Freedom Party,UK Freedom Party
PP3983,Concordia,
PP3983,Concordia,Beating with one heart
PP4032,West Dunbartonshire Community Party,
PP4032,West Dunbartonshire Community Party,Working for our local community
PP4032,West Dunbartonshire Community Party,With local democracy at its heart
PP4032,West Dunbartonshire Community Party,working with the people
PP4037,Cross-Community Labour Alternative,
PP4037,Cross-Community Labour Alternative,For a New Kind of Politics
PP4037,Cross-Community Labour Alternative,"Unite against austerity, discrimination & sectarianism"
PP4037,Cross-Community Labour Alternative,"End austerity, fracking, discrimination & sectarianism"
PP4037,Cross-Community Labour Alternative,Unite for worker’s rights and equality
PP4037,Cross-Community Labour Alternative,Uniting communities for real change
PP4037,Cross-Community Labour Alternative,Time for a political revolution
PP4037,Cross-Community Labour Alternative,Cross-Community Left Alternative
PP4037,Cross-Community Labour Alternative,Cross-Community Socialist Alternative
PP4037,Cross-Community Labour Alternative,East Belfast Labour Alternative
PP4037,Cross-Community Labour Alternative,East Belfast Left Alternative
PP4037,Cross-Community Labour Alternative,South Belfast Labour Alternative
PP4037,Cross-Community Labour Alternative,South Belfast Left Alternative
PP4070,Northern Ireland First,
PP4070,Northern Ireland First,Putting Northern Irish People First
PP4070,Northern Ireland First,Justice for All Northern Irish Citizens
PP4070,Northern Ireland First,"Open, Clear Politics for Northern Ireland"
PP4087,Northern Ireland Labour Representation Committee,
PP4215,Monarchy is Slavery End Monarchy Slavery,
PP4215,Monarchy is Slavery End Monarchy Slavery,Everyone Has The Right To Dignity
PP4215,Monarchy is Slavery End Monarchy Slavery,Everyone Has The Right To Unity
PP4215,Monarchy is Slavery End Monarchy Slavery,Everyone Has The Right To Plurality
PP4215,Monarchy is Slavery End Monarchy Slavery,Everyone Has The Right To Diversity
PP4215,Monarchy is Slavery End Monarchy Slavery,Everyone Has The Right To Freedom
PP4215,Monarchy is Slavery End Monarchy Slavery,Everyone Has The Right To Liberty
PP4215,Monarchy is Slavery End Monarchy Slavery,Everyone Has The Right To Security
PP4215,Monarchy is Slavery End Monarchy Slavery,Everyone Has The Right To Identity
PP4215,Monarchy is Slavery End Monarchy Slavery,Everyone Has The Right To Authority
